UNIVERSALUNIQUEID,INSTITUTIONID,INTRADAYTHRESHOLDAMOUNT,HELDDAYS_LESSTHANINTRADAYTHRESHOLD,HELDDAYS_GREATERTHANINTRADAYTHRESHOLD,STARTDATE,TRANSACTIONCODE, ACHSucessfulPaymentThreshold
cd2339c7-5e9b-4366-b94d-349f23a81853,6969,1000,2,6,20180212111440,0,0
38e8bffa-470b-4a7c-8554-bfbc275e3646,6969,1000,4,1,20180212111440,0,0
3fc597b5-c980-4db1-a7d9-acda61a64df6,6969,1000,0,6,20180212111440,0,0
9d3f0a7a-2214-4018-a37b-2ecaf2be08b5,6969,1000,3,3,20180212111440,0,0
9637fd69-46f8-4d0c-bde6-f13d7651a762,6969,1000,0,6,20180212111440,0,0
adcb37eb-b346-4763-b032-ee1c417331e6,6969,1000,1,3,20180212111440,0,0
413db148-4d6d-49db-a8a1-f85c5d8d5235,6969,1000,2,2,20180212111440,0,0
ebd02791-23d4-4d14-a38e-83617a5563f2,6969,1000,1,1,20180212111440,0,0
ac12a8c5-d263-4b1d-b9be-3c4e536383b9,6969,1000,3,4,20180212111440,0,0
01207002-c9e3-476e-b6b8-928471829dd2,6969,1000,6,6,20180212111440,0,0
3913bd06-3c50-4639-a7da-651873a4f2d8,6969,1000,5,0,20180212111440,0,0
18bb4719-b65c-49cb-ad95-f5693842bf5d,6969,1000,0,3,20180212111440,0,0
0e720f31-3ae4-4604-a58c-cf8bcbe1b297,6969,1000,2,3,20180212111440,0,0
a2b810c5-6f33-4a4d-9c56-ce70dd93af53,6969,1000,0,2,20180212111440,0,0
c0d79f70-d132-46d0-bca6-128b63f06f6a,6969,1000,2,3,20180212111440,0,0
9f5dea47-2f2f-4495-a342-deb313017972,6969,1000,6,2,20180212111440,0,0
a8745b9b-60c7-4be4-9cf7-63cd57bd8b65,6969,1000,6,3,20180212111440,0,0
7cebdfa3-b649-40c4-ab81-494f79910af4,6969,1000,6,4,20180212111440,0,0
bc2d8f6e-16d9-4899-8c10-6613f471807f,6969,1000,1,2,20180212111440,0,0
c68cf42e-5c2a-4809-92b0-4bf2fdcc4b14,6969,1000,1,0,20180212111440,0,0
34f84375-c897-41bb-8691-595479747c84,6969,1000,1,2,20180212111440,0,0
5f8f65cd-08e8-4011-b704-eca086018106,6969,1000,5,0,20180212111440,0,0
94b91a86-a0a9-4dbe-ab22-688df456b9dc,6969,1000,2,1,20180212111440,0,0
4d6b2617-0871-4dac-8d23-027d49b3da89,6969,1000,4,6,20180212111440,0,0
bf276629-1712-46ea-80a4-bd35e16b5551,6969,1000,2,2,20180212111440,0,0
f9b4f2cb-63f4-47ad-afca-d7b1f0ae58ff,6969,1000,6,1,20180212111440,0,0
eec15fd9-3b4c-4c69-a9e4-2196af32cdee,6969,1000,5,4,20180212111440,0,0
003c778c-3c7c-4b59-b64d-9898a3570fe6,6969,1000,0,3,20180212111440,0,0
d5f03984-336a-4ad3-ab1e-17ee41804ece,6969,1000,0,3,20180212111440,0,0
cef1521a-821a-439d-9c33-70e35f9ed228,6969,1000,1,5,20180212111440,0,0
0ce11fc8-fe94-459d-9de5-36453bd1beb3,6969,1000,4,1,20180212111440,0,0
fb2c4dad-ae48-471a-bd58-f9446ecc2320,6969,1000,1,0,20180212111440,0,0
10c7e735-6aa2-44d0-8744-5687f0555381,6969,1000,4,3,20180212111440,0,0
7b4d9548-1d7b-41af-8def-2066b7c887ef,6969,1000,1,1,20180212111440,0,0
2681d044-f2b6-4460-974d-8cb446951cae,6969,1000,2,4,20180212111440,0,0
3eafd03f-3b1b-4176-ad7e-484e7397e095,6969,1000,3,2,20180212111440,0,0
6a9a0978-9e83-4ddd-884a-1a909a106f56,6969,1000,3,0,20180212111440,0,0
85cf949e-d0d1-41cc-a943-d66ab8953159,6969,1000,4,5,20180212111440,0,0
563fc1ed-28af-4231-a6b3-21d2650ac07b,6969,1000,6,1,20180212111440,0,0
dc77e21f-3ca4-473e-94a0-5a5dfb52d3ed,6969,1000,3,1,20180212111440,0,0
e707cc0e-10ca-42d5-a4f4-4c2487ed8a05,6969,1000,5,3,20180212111440,0,0
25722bdb-684a-4cb6-8512-d06933332261,6969,1000,0,6,20180212111440,0,0
d86a2799-2862-4cad-bba1-6b84b714d6d4,6969,1000,5,0,20180212111440,0,0
fd54194e-09ea-4863-a677-2b70a8293e21,6969,1000,2,5,20180212111440,0,0
b3a402c2-cc78-445b-a440-b83da16c8e9f,6969,1000,0,6,20180212111440,0,0
edfb4026-7c1f-4360-a583-6672ab688eb6,6969,1000,6,2,20180212111440,0,0
2904e38a-f587-4f27-8e1e-14307754da4d,6969,1000,1,5,20180212111440,0,0
458e7c7f-cbcf-452b-953f-32cb72561d2e,6969,1000,6,1,20180212111440,0,0
bdc4ca9d-abd9-4cc5-b4ed-538f044d15e4,6969,1000,3,1,20180212111440,0,0
f57314c3-9885-4c32-8326-b64eb4e16274,6969,1000,3,5,20180212111440,0,0
70310df3-c408-4bf0-9543-136883b4ebc5,6969,1000,6,3,20180212111440,0,0
69226fa5-85d4-445b-9bf3-db4089857496,6969,1000,3,6,20180212111440,0,0
e5f38b22-183f-412d-a8fd-9680d7ef8a0d,6969,1000,5,3,20180212111440,0,0
e2f10621-3230-4e77-a207-1a8ca3467694,6969,1000,6,3,20180212111440,0,0
446b4bab-3ec3-4c62-9982-e77c1ad61d56,6969,1000,0,2,20180212111440,0,0
fab99df8-f59f-4dad-af03-b65aea11b0dc,6969,1000,4,0,20180212111440,0,0
d35b887f-ba5f-4d2c-bd33-1fa598e8897d,6969,1000,3,6,20180212111440,0,0
d37ec9e3-99d9-4c59-9342-df685e2c9192,6969,1000,2,4,20180212111440,0,0
8f0b42f8-c22f-4e01-bac1-711f6ed010a3,6969,1000,0,5,20180212111440,0,0
88e455ea-ba30-4d1e-bad1-99e2f3ac5ad4,6969,1000,2,4,20180212111440,0,0
2a708fbc-7a3b-43f1-b709-3782116f0faa,6969,1000,2,1,20180212111440,0,0
d8dbbc4e-fec0-47b8-a90c-5376dc911f37,6969,1000,6,1,20180212111440,0,0
c0d69a82-fc0d-40d2-90a6-c9447b253f4f,6969,1000,4,0,20180212111440,0,0
0f6a1371-2935-4aeb-b86a-56092243e1f1,6969,1000,4,4,20180212111440,0,0
f6c87788-fec5-4ebe-8e50-5dfc426025eb,6969,1000,6,2,20180212111440,0,0
fbc8dcb1-5baf-44ec-9b8a-9c6a97a6fb23,6969,1000,3,3,20180212111440,0,0
670feded-6191-4072-80f9-d22a6fdc08bb,6969,1000,6,2,20180212111440,0,0
3c261f84-c892-4dc2-931f-22a58dbf87f2,6969,1000,6,4,20180212111440,0,0
9956b945-9416-407f-81f4-ebf4376e5229,6969,1000,0,6,20180212111440,0,0
d1935453-50d8-4db0-8d4f-2a21a8ca65b6,6969,1000,3,6,20180212111440,0,0
329c59a5-799b-444b-b9df-41f4f41c45e7,6969,1000,4,2,20180212111440,0,0
a95a8991-1969-415c-b7e3-c8b0ee879985,6969,1000,4,6,20180212111440,0,0
a17efd4e-bb90-4058-baa0-f232cf49ad6f,6969,1000,1,3,20180212111440,0,0
89cb27a0-9225-4568-9f5a-95afda80fb3e,6969,1000,6,0,20180212111440,0,0
a1cb601d-04e6-4467-a111-db19ec09a2cd,6969,1000,5,4,20180212111440,0,0
e0f86c73-ee6f-4f14-81a3-2f973a9ef6eb,6969,1000,3,3,20180212111440,0,0
e0ddc436-fe13-48f7-88d3-f0dd351a751b,6969,1000,0,3,20180212111440,0,0
47a20e11-4ac5-4a7b-bab9-ac16c0dd9242,6969,1000,4,2,20180212111440,0,0
8f63039f-7c97-4cce-b512-cd44c5a6df94,6969,1000,6,6,20180212111440,0,0
7150adaf-3e2a-474d-be79-d4a951412722,6969,1000,6,5,20180212111440,0,0
88e8ae28-eaf1-4b4f-9838-26786c4a4c64,6969,1000,3,2,20180212111440,0,0
be5ff7e4-731f-435d-847c-ac00caf130de,6969,1000,1,0,20180212111440,0,0
2354284a-9b26-4ccd-8c22-c4c5e78aec74,6969,1000,2,0,20180212111440,0,0
4854efae-3411-45ea-9088-25d222b330df,6969,1000,6,0,20180212111440,0,0
48aab176-cf23-42a4-a9e3-1538fbf41642,6969,1000,3,3,20180212111440,0,0
e91acd4e-0aca-4c74-8820-04cf1d1d5f97,6969,1000,2,1,20180212111440,0,0
23e73cd1-ca8a-4ae8-b15b-cdde20b563e6,6969,1000,0,2,20180212111440,0,0
441b5943-2cb5-448c-baa8-5dd807a7a6af,6969,1000,3,4,20180212111440,0,0
490b307b-d6ed-4766-bef7-d31764316508,6969,1000,2,3,20180212111440,0,0
57c3c61b-a13d-40c7-a580-4ac4ed40514a,6969,1000,3,4,20180212111440,0,0
5c06e59d-6562-41b2-9a79-38ad70e44e2d,6969,1000,1,5,20180212111440,0,0
ea0c1d2b-13d5-40a2-bf89-782bc174b027,6969,1000,1,1,20180212111440,0,0
e2037035-6252-41bb-b162-59941edef9e1,6969,1000,3,0,20180212111440,0,0
fff76e69-b6e4-43d2-ab0c-dc14ae74a925,6969,1000,2,6,20180212111440,0,0
f0645dd1-1607-4808-b561-acb23409b536,6969,1000,5,1,20180212111440,0,0
b50276de-6531-4169-a136-00d803b15c84,6969,1000,5,4,20180212111440,0,0
e1459b17-9f9d-47b8-a9b1-97178280b79b,6969,1000,1,5,20180212111440,0,0
e4f69a56-2f60-415a-b884-ed47b26f01c3,6969,1000,4,4,20180212111440,0,0
aa7a9b06-327e-4d9c-879e-9ebe24b38108,6969,1000,1,3,20180212111440,0,0
91894683-2e9d-4b10-90f8-0efbb9424c48,6969,1000,3,2,20180212111440,0,0
70cff62c-b2a8-4377-80b3-2ca96acd643a,6969,1000,6,0,20180212111440,0,0
3923c4ef-1319-45b2-82f6-f392b8799c90,6969,1000,2,0,20180212111440,0,0
78e48f00-d26f-4251-9a49-bc14c4c3c4a8,6969,1000,3,4,20180212111440,0,0
67fe7db9-4879-4ad7-a5cc-75ee3b36e4d5,6969,1000,2,0,20180212111440,0,0
11cfe014-b2cf-4287-aed5-930bd38e0cc3,6969,1000,2,5,20180212111440,0,0
7590767d-e2cd-4dfc-8303-af12e3734a86,6969,1000,6,4,20180212111440,0,0
05d1c91c-5c45-45d9-ba5a-45f4c0ebf5c9,6969,1000,0,3,20180212111440,0,0
2fdb7796-9fc1-43a0-a74c-510db51b1ced,6969,1000,4,0,20180212111440,0,0
cdd31e05-b35d-45bb-9ca4-54d1761c0520,6969,1000,6,6,20180212111440,0,0
f0f1d828-e8e5-4d17-9dfa-953fc0d5e3fc,6969,1000,4,5,20180212111440,0,0
e8dc0840-f695-4407-b91f-1b3b80495caf,6969,1000,5,4,20180212111440,0,0
9a32e899-9ab1-41a6-91fe-ca278ef3fcf1,6969,1000,2,1,20180212111440,0,0
b84c8c84-09e8-43b7-a629-6f10b9108af9,6969,1000,4,1,20180212111440,0,0
b855b200-e120-4f6a-8554-4c5660449231,6969,1000,1,4,20180212111440,0,0
f0f49d88-4e22-426f-b3cf-9dccc07c4e74,6969,1000,6,4,20180212111440,0,0
3aed74fe-ff80-420a-9eed-c9a3a122f27c,6969,1000,2,1,20180212111440,0,0
76824255-1bb4-4076-910d-ef2d04707cc9,6969,1000,0,2,20180212111440,0,0
46862811-2627-4d52-ade0-07a6f6df0ca7,6969,1000,6,2,20180212111440,0,0
1b2b07a7-4cb3-421f-ac33-c37c333d7155,6969,1000,2,5,20180212111440,0,0
3759f95e-599e-4aba-97ba-8b3ab34801d3,6969,1000,6,5,20180212111440,0,0
e9c07ff1-0db8-4a02-bca3-e3c454392c4e,6969,1000,3,0,20180212111440,0,0
caad7bcb-5508-45c3-bd93-d81e0dd8485b,6969,1000,2,6,20180212111440,0,0
c0253661-abb5-41d4-aa7f-6fb0c213c3b7,6969,1000,2,0,20180212111440,0,0
7a500678-effa-45cf-903a-08e07eae97b3,6969,1000,5,3,20180212111440,0,0
e6ddae6b-db22-4d68-95dd-0457002cf790,6969,1000,5,6,20180212111440,0,0
8a734993-5786-4c00-ab88-a732a7d8ff69,6969,1000,2,2,20180212111440,0,0
602d28f3-9f32-4f91-949f-9ddc76e0ba6c,6969,1000,6,0,20180212111440,0,0
cc58b812-850f-49d4-a456-6e4a461eafa5,6969,1000,2,2,20180212111440,0,0
1fc281c4-2965-4e83-938c-5d1357c74dd2,6969,1000,2,6,20180212111440,0,0
885c5009-5cc9-4b69-8eb7-83541f0d3fef,6969,1000,0,2,20180212111440,0,0
bd775335-8268-482b-bd0b-907f8f80dab3,6969,1000,1,1,20180212111440,0,0
5713192c-e260-41cc-9e11-7de8fda253e6,6969,1000,4,5,20180212111440,0,0
72d86855-bd96-4eb3-a092-b7c507c21a71,6969,1000,4,3,20180212111440,0,0
32286555-4c73-4a9c-875b-99979f1edfd3,6969,1000,0,5,20180212111440,0,0
7b2826c1-0b3d-4b22-985e-883b0f6a68d5,6969,1000,6,1,20180212111440,0,0
370c0b39-87b2-4895-a2bf-504d86f8132d,6969,1000,2,1,20180212111440,0,0
20b484c0-a2fc-42fe-84e0-3a89603cb5ef,6969,1000,6,4,20180212111440,0,0
2dfedd75-2647-4233-a0c3-0510ef6c7097,6969,1000,4,1,20180212111440,0,0
80a5131e-7eac-4aef-8463-04a3c7e04f4b,6969,1000,1,1,20180212111440,0,0
d1ec6908-3d34-4f61-bf04-875c4d78f98b,6969,1000,2,4,20180212111440,0,0
ae206ce4-ba96-4957-8c23-20d321be0a87,6969,1000,5,1,20180212111440,0,0
ed2d9e3e-e90a-4a53-90c5-0fb54427e9d2,6969,1000,4,2,20180212111440,0,0
222e1875-c590-4046-abcd-759f272321be,6969,1000,3,0,20180212111440,0,0
de43b9b7-cf26-43bb-8c96-4ea445cb8b2e,6969,1000,1,6,20180212111440,0,0
aeaaf885-d86d-478d-bb92-151b6017ded9,6969,1000,1,0,20180212111440,0,0
42af48d5-f1b1-4ef7-aab4-8d426efcebf4,6969,1000,1,5,20180212111440,0,0
cfcc187c-87af-46d2-af6e-24d1d5f0c4a0,6969,1000,0,6,20180212111440,0,0
c83f43e3-736c-4921-b751-18b3035b3b7f,6969,1000,5,1,20180212111440,0,0
e39a8cdd-97ca-4170-9628-d67dc07755b3,6969,1000,2,2,20180212111440,0,0
c325fb7c-7300-4494-95e7-59d28cdb3d8d,6969,1000,5,6,20180212111440,0,0
51965f15-b8e8-4706-a9d5-232d38f8a66f,6969,1000,0,3,20180212111440,0,0
5e57a708-1ed8-4235-9dda-0e6d3ff45b8b,6969,1000,2,4,20180212111440,0,0
0546ad90-5f9f-4c84-9d48-62349e211f6a,6969,1000,5,5,20180212111440,0,0
a843adec-eb39-4a1d-a4b7-f59a3358168e,6969,1000,0,6,20180212111440,0,0
2871de98-cd79-466e-8869-1885a5d22dd8,6969,1000,2,0,20180212111440,0,0
abde7683-ded2-4f25-ade9-3f9bf2a551a6,6969,1000,5,4,20180212111440,0,0
56ec9ef2-de07-4e21-b33b-16adbc740c87,6969,1000,3,2,20180212111440,0,0
ce549431-bc7d-40b2-827f-8996ee4c1c49,6969,1000,5,5,20180212111440,0,0
bdd45f8a-0803-49b4-a4cc-2088f45c351a,6969,1000,5,3,20180212111440,0,0
0cf98dca-a761-4d59-8caa-5776e52b76af,6969,1000,5,3,20180212111440,0,0
8bf6ac8d-262b-4580-b165-09b1adb31961,6969,1000,0,5,20180212111440,0,0
f8b0c490-933b-40c9-9d76-95f1a3bbe35d,6969,1000,1,1,20180212111440,0,0
3202fe1f-a8f6-4286-bc7b-e898be45eba8,6969,1000,0,1,20180212111440,0,0
379b6fd0-fb04-4494-8cbb-b96dae5314ae,6969,1000,6,4,20180212111440,0,0
4360266b-c65a-4691-b15c-5c82143b4439,6969,1000,6,2,20180212111440,0,0
85b70594-0b7b-40a4-a4b0-45422d9f89e9,6969,1000,2,0,20180212111440,0,0
690f72ba-5216-484c-ad76-7fb1196f7c5e,6969,1000,6,0,20180212111440,0,0
a6a31a1f-566c-4f81-8332-7fedb5bca80d,6969,1000,3,2,20180212111440,0,0
2a9a718e-0fc7-474d-8e2a-e0c0c3ec9465,6969,1000,3,5,20180212111440,0,0
2f34b8ed-8878-4d46-9dba-8d7672c40077,6969,1000,3,5,20180212111440,0,0
68922984-6f6f-4eec-8a42-a23bda78fdcf,6969,1000,4,6,20180212111440,0,0
551ccb21-cc36-49da-8f26-4238312adb21,6969,1000,3,2,20180212111440,0,0
77b7602e-dcd5-47eb-b198-3f7e81f2386d,6969,1000,0,4,20180212111440,0,0
7e084486-5c69-4f99-9797-c7f38b89a667,6969,1000,0,0,20180212111440,0,0
678fb4b6-3a09-4025-b418-2bd85acc9634,6969,1000,4,4,20180212111440,0,0
e14148d3-a59f-43d7-b1d7-f884bd95035b,6969,1000,3,3,20180212111440,0,0
54b98454-c8e1-49c7-8424-60b9c2c8ae75,6969,1000,6,6,20180212111440,0,0
574cb5e7-bfe2-4955-9103-b596d7d3cb14,6969,1000,2,5,20180212111440,0,0
ef698cf4-f6b2-4351-8e46-5ebf7f5b3bb5,6969,1000,6,0,20180212111440,0,0
2a24c643-3cab-45e0-9747-c83ada52c632,6969,1000,5,5,20180212111440,0,0
a4eb8218-1daf-4806-b772-a30abdb7a198,6969,1000,1,1,20180212111440,0,0
7b93d215-3d84-49d9-951a-eff54ec990f6,6969,1000,4,4,20180212111440,0,0
d67d7edd-49ff-4b8f-8ebc-45d54af4df27,6969,1000,1,4,20180212111440,0,0
29b63636-f4c8-40a2-be4b-3177303c1246,6969,1000,6,0,20180212111440,0,0
156fd39c-14f3-4933-9f94-ce70290dd37a,6969,1000,5,5,20180212111440,0,0
8a040d15-5e7a-4d5a-9673-81a3abdf0577,6969,1000,4,6,20180212111440,0,0
779c3c1c-93ac-4f41-9e0a-4094ec77c8d2,6969,1000,1,2,20180212111440,0,0
d103bc5b-992e-4b5a-85ee-efb7eb016d1e,6969,1000,0,4,20180212111440,0,0
2f454abd-85cd-4c84-a5a6-a845c64e6ed2,6969,1000,2,4,20180212111440,0,0
6bfc7410-46ba-4b2a-b7c6-2dd81d64e535,6969,1000,3,2,20180212111440,0,0
598e15b2-f5cb-4be5-8ebe-88ade58afdb1,6969,1000,2,1,20180212111440,0,0
881647c7-c9c4-4814-9a6c-7097c9ff1343,6969,1000,1,1,20180212111440,0,0
64bc0ff2-8cea-4cf3-a6c0-153931d85930,6969,1000,4,6,20180212111440,0,0
bbd42613-ff2a-4e46-994c-0c22a509ade1,6969,1000,1,4,20180212111440,0,0
0c309bf2-8e56-4dd9-80a2-fa9700d79730,6969,1000,1,1,20180212111440,0,0
952909fb-97e6-49f7-9075-8f5eecbac237,6969,1000,2,5,20180212111440,0,0
ef5b052c-8391-46f2-b656-084be50483c9,6969,1000,4,4,20180212111440,0,0
f64ade6a-ab23-494e-8578-fe64005f289e,6969,1000,0,0,20180212111440,0,0
b9f1a390-6dcd-44b7-906c-8742fdeeb97a,6969,1000,6,2,20180212111440,0,0
349e29ab-78ab-4ca7-b1bd-3f2a59fa02f2,6969,1000,5,2,20180212111440,0,0
1535bf20-3db2-43cb-a9c8-3db5c3657674,6969,1000,0,6,20180212111440,0,0
8839f758-5316-4777-96b9-0124cab226fd,6969,1000,0,4,20180212111440,0,0
3b06d4bc-adb5-4478-bc4f-c02de67a480e,6969,1000,5,1,20180212111440,0,0
090e5f00-d97c-4be6-8e29-3f0646eb9726,6969,1000,6,6,20180212111440,0,0
d0c4814c-f391-4fda-aaca-94a8cc91f700,6969,1000,0,0,20180212111440,0,0
a503cd6d-7fe0-460d-bd50-995438219faa,6969,1000,3,2,20180212111440,0,0
85650e54-60b9-4798-87e8-0524d298f4b4,6969,1000,2,0,20180212111440,0,0
fe45dd3c-755c-4897-be52-c8adb28a73e5,6969,1000,6,0,20180212111440,0,0
bbe730f8-77d1-4ba0-a27f-83bb20f22f4e,6969,1000,6,2,20180212111440,0,0
eb945bab-47e4-4f51-be61-c58a1c9efb9c,6969,1000,1,1,20180212111440,0,0
e8fbf728-aab2-4139-a402-6d6d837f37ca,6969,1000,1,1,20180212111440,0,0
ed763780-7436-43a1-b837-4c9e82ab69e2,6969,1000,6,6,20180212111440,0,0
8c138f84-0297-4509-aee4-bd8a27c4bf31,6969,1000,1,3,20180212111440,0,0
f64a793d-56e1-4926-a5c1-d4205d6bb79a,6969,1000,6,1,20180212111440,0,0
3d81bda6-f9ac-4989-a259-38e93227d546,6969,1000,5,2,20180212111440,0,0
f84eadc9-dec9-4759-b453-3fe9fbc99fc5,6969,1000,6,6,20180212111440,0,0
c817cb35-c81a-4f20-bc33-245908e8a9a6,6969,1000,4,0,20180212111440,0,0
037ffa75-82af-4d8f-972c-129c74a02fe6,6969,1000,4,2,20180212111440,0,0
608771b2-22f3-44c4-bc95-bee3de084957,6969,1000,0,4,20180212111440,0,0
85fa4ce2-7f09-4097-884c-877b5dfb12ea,6969,1000,6,3,20180212111440,0,0
a5933702-fcc3-4ccf-a707-bcc2d06d8326,6969,1000,5,5,20180212111440,0,0
10939482-a35e-40cb-8f1e-e1017851c82b,6969,1000,4,2,20180212111440,0,0
744e6533-b231-4124-96c3-d1df6df0d3e5,6969,1000,1,0,20180212111440,0,0
3efd7aad-22b5-4d13-8135-636ec752200c,6969,1000,2,6,20180212111440,0,0
2126e6c7-fa74-4b93-ba1b-abfb24ff03cd,6969,1000,3,3,20180212111440,0,0
d97ccf62-7711-4028-9ec9-074e531fc524,6969,1000,1,1,20180212111440,0,0
a725bd3e-a822-4209-988c-0095e284c851,6969,1000,5,2,20180212111440,0,0
fbb8e069-5c42-4935-8a79-bce89446fb09,6969,1000,1,1,20180212111440,0,0
9af9033f-c13f-448f-83c6-07cdc1f5b4b5,6969,1000,4,6,20180212111440,0,0
22fd9c11-c802-4ff8-9dc3-6ae3c55eedd6,6969,1000,5,6,20180212111440,0,0
204d62c7-c959-417e-be6e-f53ab9e272b7,6969,1000,5,6,20180212111440,0,0
8e3546be-4c3e-40ed-8f30-10c273af07ba,6969,1000,0,5,20180212111440,0,0
4e3ae119-9cde-4da7-9b85-4971ef8d43a3,6969,1000,2,1,20180212111440,0,0
37327e96-024e-4b3e-bd96-6a8590986d49,6969,1000,4,2,20180212111440,0,0
c401bafa-51e2-44e9-8bfc-2f2ed5b48394,6969,1000,5,1,20180212111440,0,0
9d2e1a35-ca6a-4187-bb06-0b8676807dbf,6969,1000,4,4,20180212111440,0,0
bb04fe84-efe5-405f-af2d-b389177e1ba7,6969,1000,2,5,20180212111440,0,0
06245b70-7a40-46ff-bd06-13ef974449a9,6969,1000,4,3,20180212111440,0,0
0c65a74b-280f-4c2b-8a75-b641d2e69d3e,6969,1000,2,0,20180212111440,0,0
0136125c-cf91-4923-950b-ff7d0c3070c9,6969,1000,5,5,20180212111440,0,0
edc8394f-31d5-4bbc-b01c-370e0e49541f,6969,1000,6,4,20180212111440,0,0
abf8ed38-7a52-4e08-bf7c-4c30dd8c8d20,6969,1000,2,3,20180212111440,0,0
3667e7ab-112f-4d62-98a0-d5376ac4144a,6969,1000,4,5,20180212111440,0,0
d7409396-b8a4-4e11-8e1d-c3488e288aa6,6969,1000,1,2,20180212111440,0,0
49d5ed89-c14d-44f0-92fe-e929ec40eb83,6969,1000,5,3,20180212111440,0,0
8cf8d9e8-9b7d-48d8-ab2b-f8775144c37a,6969,1000,1,4,20180212111440,0,0
ba29d521-f794-46f3-835b-d70ab9d16d4b,6969,1000,0,6,20180212111440,0,0
43ec0265-6239-48d2-9f5c-a21904264195,6969,1000,1,1,20180212111440,0,0
e5f437c2-00e4-42f3-929a-84ad0637fe5b,6969,1000,3,6,20180212111440,0,0
68b71fa0-2ed1-4617-b4c6-aa7785d15e88,6969,1000,6,0,20180212111440,0,0
4eab1a2c-73f0-449c-89e9-f66b0cf96149,6969,1000,3,3,20180212111440,0,0
e3c5fe42-2e1b-4033-8712-85fc921a2ce9,6969,1000,3,4,20180212111440,0,0
b40b14f3-10c6-4e6e-a85b-a7e52f3ca9df,6969,1000,4,0,20180212111440,0,0
a961a5ed-405c-47ea-8844-ad45b56d9636,6969,1000,6,1,20180212111440,0,0
d54adebd-7cd7-4ab1-857b-8579aef8a000,6969,1000,6,0,20180212111440,0,0
65874620-076b-4dd3-9506-9f6595fe7d00,6969,1000,3,6,20180212111440,0,0
52cbc89e-6fae-4b1d-afd7-351100abb0a6,6969,1000,0,4,20180212111440,0,0
2c1cc64c-2b16-4063-a997-b4d25980118d,6969,1000,5,0,20180212111440,0,0
e54a7172-f670-485e-af28-c6b2f3b464f4,6969,1000,1,0,20180212111440,0,0
6fab7f37-45b8-40a4-8cf9-8574b33d2fb5,6969,1000,1,4,20180212111440,0,0
c8f85f13-d0ed-460e-938e-cb086f8b4b2e,6969,1000,6,1,20180212111440,0,0
2c418226-a6fd-4440-8080-a40f6f9b7b62,6969,1000,5,6,20180212111440,0,0
c97e685c-844c-4c77-b694-535fb2874391,6969,1000,2,6,20180212111440,0,0
eea8debc-c4c1-4add-b369-1634907e6e76,6969,1000,5,6,20180212111440,0,0
f882f850-ad1c-45b8-ad8c-863186c23fbb,6969,1000,0,1,20180212111440,0,0
38d7a2ae-28d7-4583-8513-16e91c1a2789,6969,1000,5,4,20180212111440,0,0
7a491924-8560-429e-93a8-de89edf2a41f,6969,1000,5,6,20180212111440,0,0
fbd27ff0-0d1d-4771-bde0-897061f962c9,6969,1000,2,4,20180212111440,0,0
7d9c5b17-84c5-46b1-8ada-05fe0f9a8a2e,6969,1000,6,0,20180212111440,0,0
cc26ac92-8e81-4932-ac71-6ca90a167821,6969,1000,5,2,20180212111440,0,0
17a1f5b6-8927-4241-be81-3adda9024d2d,6969,1000,1,2,20180212111440,0,0
ea653429-d5da-4de0-8abd-308e76f22889,6969,1000,0,4,20180212111440,0,0
ecd0244c-85e4-49af-b9e6-a260b117f2c9,6969,1000,0,0,20180212111440,0,0
d280f312-7bed-4ce2-adaa-d46625a33e96,6969,1000,5,6,20180212111440,0,0
f26e2004-9ee9-4aa8-bba1-328c43f49f27,6969,1000,0,4,20180212111440,0,0
fedc7ba6-de35-435f-9a7a-2479e2d7e387,6969,1000,5,4,20180212111440,0,0
ae214e29-2a95-4a58-b2c6-f77769c2d598,6969,1000,2,2,20180212111440,0,0
37b96dd8-76f7-4b7a-9755-685dfe1f04b7,6969,1000,2,4,20180212111440,0,0
bd71d118-5e58-4e69-81f4-65536bd2d7ba,6969,1000,3,4,20180212111440,0,0
60bbd3a8-c2e2-4ba8-b533-197df7d45dfa,6969,1000,5,3,20180212111440,0,0
2c1af71f-fd70-43e7-8439-d94770a886db,6969,1000,3,0,20180212111440,0,0
68862346-1b63-45d2-819b-6f68be388a63,6969,1000,4,3,20180212111440,0,0
d615d300-b832-4111-a9ef-86a153229b8c,6969,1000,0,5,20180212111440,0,0
324c5334-8f29-4a29-80d3-9592ce550bb3,6969,1000,0,3,20180212111440,0,0
1311843c-44cf-4c1d-b72f-8cd3892526cd,6969,1000,2,6,20180212111440,0,0
62c3ab7d-7e9c-4040-bda8-69db2662df30,6969,1000,0,5,20180212111440,0,0
0f7c42d3-1ef4-48d4-bb0c-cdba1f709ad9,6969,1000,5,0,20180212111440,0,0
26fe50c9-2007-46f7-871d-a78b305578d3,6969,1000,0,6,20180212111440,0,0
3492870d-e788-486c-8238-263c1ba69d9c,6969,1000,1,0,20180212111440,0,0
0c194a8b-7e1b-498b-a332-f16154a51e6d,6969,1000,0,2,20180212111440,0,0
15dbbdab-416b-40ff-9ef1-72eee3315640,6969,1000,0,6,20180212111440,0,0
93de776b-c94b-4353-90ef-83c72ebf5abe,6969,1000,1,3,20180212111440,0,0
3ef20ed6-7796-41c8-8ae7-bdd427f37f96,6969,1000,1,0,20180212111440,0,0
c9b84cac-283d-4cca-a347-d3d3f0b13a2c,6969,1000,6,6,20180212111440,0,0
